i_epoch,i_batch,loss,time
0,0,112.27641272790137,94.99067950248718
1,0,112.2751561248434,189.70765042304993
2,0,112.27446695672816,285.2222764492035
3,0,112.27396271781245,379.31600642204285
4,0,112.27370488304065,471.8320047855377
5,0,112.27356698222877,565.549663066864
6,0,112.27341684465944,656.9414784908295
7,0,112.27329838433265,753.8007547855377
8,0,112.2731924267252,845.5966281890869
9,0,112.27309927578077,938.1900849342346
10,0,112.27301744248757,1029.312816619873
11,0,112.27293319659891,1126.3509068489075
12,0,112.27285047481477,1226.742116689682
13,0,112.27277969374401,1321.052998304367
14,0,112.27272306217401,1418.8900940418243
15,0,112.27268132986094,1517.799281835556
16,0,112.27265357806365,1609.6045670509338
17,0,112.27263384680182,1704.338416337967
18,0,112.27261706256985,1797.1594018936157
19,0,112.27260074130741,1893.3763296604156
20,0,112.27258474450169,1989.4969944953918
21,0,112.27256946408721,2084.674049139023
22,0,112.27255360164925,2182.207030057907
23,0,112.27253702160505,2275.4892320632935
24,0,112.27252167491137,2371.0449085235596
25,0,112.27250986952754,2464.672720193863
26,0,112.27250158876379,2556.299792289734
27,0,112.27249465812467,2652.8911690711975
28,0,112.27248782491007,2744.2103941440582
29,0,112.27248030462329,2837.480292081833
30,0,112.27247255137057,2931.109246492386
31,0,112.27246580583603,3029.014251470566
32,0,112.27246065182663,3120.5451776981354
33,0,112.2724568762467,3215.598181247711
34,0,112.27245372506829,3312.656069993973
35,0,112.27245031804306,3403.6805408000946
36,0,112.27244637244374,3497.25665140152
37,0,112.27244215155658,3586.8864426612854
38,0,112.272437871125,3679.958506822586
39,0,112.27243403521307,3778.959632396698
40,0,112.27243086537797,3876.483904838562
41,0,112.27242832765457,3973.8927409648895
42,0,112.27242636620674,4073.7357811927795
43,0,112.27242490378146,4166.720324039459
44,0,112.27242386142146,4258.25953245163
45,0,112.27242308774049,4353.734270334244
46,0,112.27242231566609,4448.603629350662
47,0,112.27242132264848,4546.0667407512665
48,0,112.27242017157045,4639.353041648865
49,0,112.27241904631023,4734.916565179825
50,0,112.27241804247751,4826.81782078743
51,0,112.27241715619155,4921.354039907455
52,0,112.27241635990184,5015.5262362957
53,0,112.27241565536153,5109.85905456543
54,0,112.2724150116349,5205.9063267707825
55,0,112.27241439852534,5297.278882265091
56,0,112.27241381499324,5392.30678153038
57,0,112.27241329241468,5491.10729598999
58,0,112.2724128672879,5586.9543199539185
59,0,112.27241251905438,5683.842424631119
60,0,112.27241219563447,5780.059613704681
61,0,112.27241186841941,5869.245711326599
62,0,112.27241154567628,5957.348571777344
63,0,112.2724112510317,6048.027270793915
64,0,112.27241101488873,6142.448842525482
65,0,112.27241083207247,6235.943226575851
66,0,112.27241067621435,6324.982261896133
67,0,112.27241052654884,6418.122514486313
68,0,112.27241037779064,6512.355808734894
69,0,112.27241023644387,6609.314814329147
70,0,112.27241011607624,6702.989772558212
71,0,112.27241003261628,6796.913049936295
72,0,112.27240997582338,6891.821575164795
73,0,112.27240992806858,6982.495500564575
74,0,112.2724098811005,7071.1239721775055
75,0,112.27240983407235,7166.055609703064
76,0,112.27240978208724,7259.240586519241
77,0,112.27240972292881,7355.841735124588
78,0,112.27240966317774,7449.028471231461
79,0,112.27240961062537,7542.478674650192
80,0,112.27240956741745,7635.54293179512
81,0,112.27240953376698,7734.552893638611
82,0,112.27240950690087,7835.155180931091
83,0,112.27240948162573,7935.322909832001
84,0,112.27240945688928,8032.234502077103
85,0,112.27240943375234,8132.654663801193
86,0,112.27240941411301,8226.657894134521
87,0,112.272409399154,8320.853805541992
88,0,112.27240938795302,8413.875929355621
89,0,112.27240937902307,8509.242980003357
90,0,112.27240937066871,8610.13308596611
91,0,112.27240936068327,8707.32668352127
92,0,112.27240934967759,8806.767297744751
93,0,112.27240933980964,8902.621753692627
94,0,112.27240933188935,8998.719742774963
95,0,112.27240932537019,9093.534588336945
96,0,112.27240931964405,9187.461260318756
97,0,112.27240931432092,9279.50068449974
98,0,112.27240930973865,9375.858285188675
99,0,112.27240930595572,9472.90160703659
100,0,112.27240930251985,9567.74826669693
101,0,112.27240929941021,9662.255030632019
102,0,112.27240929644469,9752.838376760483
103,0,112.27240929331674,9850.636061429977
104,0,112.27240929019172,9947.307703495026
