i_epoch,i_batch,loss,time
0,0,109.38688552742,60.774147748947144
1,0,109.38310861292119,120.23866009712219
2,0,109.3803916259772,180.69922256469727
3,0,109.37804553189763,240.63251972198486
4,0,109.37713115660988,301.1130893230438
5,0,109.37675146074078,361.7268109321594
6,0,109.37634625159626,422.5172207355499
7,0,109.3761482545071,482.8009150028229
8,0,109.37583570101766,543.0028715133667
9,0,109.37537608283628,602.853673696518
10,0,109.3749107961094,663.2429230213165
11,0,109.37449679272294,723.1913456916809
12,0,109.37414837019989,783.1026501655579
13,0,109.3739072089764,843.5143709182739
14,0,109.37377856584007,903.5308804512024
15,0,109.37372930951443,963.5639245510101
16,0,109.37370507170765,1023.463788986206
17,0,109.37365819256178,1083.5597138404846
18,0,109.37358700390438,1143.7343866825104
19,0,109.37350582647584,1203.8402276039124
20,0,109.37342037456382,1263.49978017807
21,0,109.37334569625081,1323.5800862312317
22,0,109.37328944368922,1383.7456176280975
23,0,109.37324716409034,1444.7128159999847
24,0,109.37321027896309,1505.7137897014618
25,0,109.37317736002859,1566.1164190769196
26,0,109.37315132472344,1626.781757593155
27,0,109.3731289805609,1687.1111776828766
28,0,109.37310387934089,1748.0424225330353
29,0,109.37307776934296,1808.6444594860077
30,0,109.37305338442889,1869.0196838378906
31,0,109.37303013417029,1930.245931148529
32,0,109.37300862231181,1991.5168416500092
33,0,109.37299037130254,2051.878637313843
34,0,109.37297428957602,2112.8834569454193
35,0,109.37295923299868,2173.4594740867615
36,0,109.37294506315205,2234.9631955623627
37,0,109.37293176430371,2295.8063085079193
38,0,109.37291986771213,2356.6110775470734
39,0,109.37290988138373,2417.283259153366
40,0,109.37290053118305,2478.7787096500397
41,0,109.37289107905727,2538.741278409958
42,0,109.37288182203011,2599.56259560585
43,0,109.37287395906151,2660.657816171646
44,0,109.37286731835977,2721.1208834648132
45,0,109.37286116300773,2781.650974750519
46,0,109.37285575562849,2841.888577222824
47,0,109.37285094372017,2902.1674797534943
48,0,109.37284665203495,2963.6100482940674
49,0,109.3728428641368,3023.5086646080017
50,0,109.37283977341157,3083.8203027248383
51,0,109.37283743026774,3144.0268874168396
52,0,109.37283539127876,3203.9284491539
53,0,109.37283319909488,3264.1681168079376
54,0,109.3728307418806,3324.7571139335632
55,0,109.37282830134856,3385.4587960243225
56,0,109.37282604624225,3445.9164412021637
57,0,109.37282401331957,3506.3856194019318
58,0,109.37282227228376,3566.726105451584
59,0,109.37282077847692,3627.1160860061646
60,0,109.37281958704054,3687.8493535518646
61,0,109.37281855862234,3747.863710641861
62,0,109.37281761102437,3808.401209115982
63,0,109.37281676903696,3868.6076984405518
64,0,109.37281608023265,3928.7854471206665
65,0,109.37281546927618,3989.498508453369
66,0,109.37281492892569,4050.6571946144104
67,0,109.37281447719411,4110.483470916748
68,0,109.37281412894814,4171.217416763306
69,0,109.37281386301578,4232.5443959236145
70,0,109.37281362753932,4294.410706758499
71,0,109.37281338649991,4355.599640846252
72,0,109.37281312495915,4416.762685060501
73,0,109.37281286165774,4478.2035439014435
74,0,109.37281260979647,4538.739536523819
75,0,109.3728123785667,4600.178533792496
76,0,109.37281217992849,4660.565308570862
77,0,109.37281200867007,4721.727021932602
78,0,109.37281186363342,4782.204571962357
79,0,109.37281174701677,4842.62567782402
80,0,109.37281164790235,4903.602496147156
81,0,109.37281156184389,4964.327031373978
82,0,109.37281147346538,5024.424374103546
83,0,109.37281138712667,5084.799169540405
84,0,109.37281131407029,5144.297146558762
85,0,109.37281125245877,5204.861040592194
86,0,109.37281119935209,5263.613663434982
87,0,109.37281115467192,5323.692923784256
88,0,109.37281110869642,5383.890191793442
89,0,109.37281106189904,5444.968684673309
90,0,109.3728110201871,5506.139947414398
91,0,109.37281098494361,5566.862931251526
92,0,109.3728109558775,5628.09935092926
93,0,109.37281093021879,5689.298925638199
94,0,109.3728109029844,5749.603513240814
95,0,109.3728108715107,5811.270617723465
96,0,109.37281083735621,5872.089632034302
97,0,109.37281080514413,5933.88237452507
98,0,109.37281077745568,5996.120889663696
99,0,109.37281075491268,6057.785022735596
100,0,109.37281073843613,6118.6636662483215
101,0,109.37281072615157,6179.5608332157135
102,0,109.37281071555344,6240.183395385742
103,0,109.37281070600554,6301.016570568085
104,0,109.37281069711938,6361.869870662689
105,0,109.37281068853332,6422.63183093071
106,0,109.37281067931423,6482.992521047592
107,0,109.37281066979739,6543.324357748032
108,0,109.37281066134973,6604.535263061523
109,0,109.37281065388851,6666.210519075394
