i_epoch,i_batch,loss,time
0,0,45.6288855222797,100.38660645484924
1,0,45.53500975164995,199.8889138698578
2,0,45.44066246652093,301.1540744304657
3,0,45.36229986401028,401.23914861679077
4,0,45.32764799937586,500.1112411022186
5,0,45.33165864265532,599.2869019508362
6,0,45.32829993125365,691.2710695266724
7,0,45.321126141492265,787.3166723251343
8,0,45.30970129910171,882.2352566719055
9,0,45.29545226071649,977.2217364311218
10,0,45.283122708588,1077.84139418602
11,0,45.273173667226615,1177.5485389232635
12,0,45.26535770499556,1273.8454213142395
13,0,45.25975888619852,1373.7091042995453
14,0,45.255952487661716,1470.8250024318695
15,0,45.25311474460898,1567.9890942573547
16,0,45.2509222677829,1669.4497635364532
17,0,45.249222216564945,1765.5424718856812
18,0,45.247819007364875,1864.2986962795258
19,0,45.246599978267895,1964.0284810066223
20,0,45.24542628743514,2061.752905368805
21,0,45.244060334864024,2161.9774267673492
22,0,45.24248606773194,2261.0854539871216
23,0,45.24085121642517,2361.0674595832825
24,0,45.23933334796218,2463.846509218216
25,0,45.23810548794038,2564.4580562114716
26,0,45.23719354472017,2662.1743788719177
27,0,45.236505752820754,2761.392860174179
28,0,45.23589664688838,2849.8929488658905
29,0,45.235230535881364,2948.807028055191
30,0,45.234472290803524,3046.993204832077
31,0,45.23364809487096,3142.2884192466736
32,0,45.23283290212991,3240.1608221530914
33,0,45.232125438031524,3339.197988986969
34,0,45.231582188067485,3437.8905403614044
35,0,45.23118974833687,3535.8232753276825
36,0,45.23091722976309,3633.126526594162
37,0,45.23075167210881,3731.6393823623657
38,0,45.230635664149816,3825.8056256771088
39,0,45.230500354248875,3923.993607521057
40,0,45.23029243596209,4026.3584549427032
41,0,45.23002849644443,4126.873781919479
42,0,45.22974783435279,4223.399437189102
43,0,45.22949535679985,4324.21392250061
44,0,45.229304445133415,4428.516490936279
45,0,45.229179476034474,4526.434863805771
46,0,45.229090698642345,4622.831978797913
47,0,45.228996509920094,4725.772513866425
48,0,45.228875662668415,4823.745309829712
49,0,45.22873581201118,4925.093254566193
50,0,45.22860471368564,5023.429363965988
51,0,45.22850257877441,5122.237907648087
52,0,45.228436211400435,5222.821528434753
53,0,45.22839710494939,5322.205679178238
54,0,45.22837259174856,5419.619766950607
55,0,45.22834796834178,5520.910529613495
56,0,45.22831763544821,5616.270060062408
57,0,45.228284702876756,5714.582548379898
58,0,45.22824770848033,5819.588606834412
59,0,45.22820554624106,5916.7439930438995
60,0,45.22816109665248,6016.270904779434
61,0,45.228120587289325,6112.37704873085
62,0,45.22808932651473,6210.032024860382
63,0,45.228066219743546,6310.320749044418
64,0,45.228047339864304,6411.120348215103
65,0,45.2280292127399,6507.677891969681
66,0,45.228010484657375,6606.514564275742
67,0,45.22799135882643,6704.80495262146
68,0,45.227973224121364,6804.339649915695
69,0,45.22795818423257,6899.205631494522
70,0,45.22794664483732,6993.365285158157
71,0,45.227937424314554,7095.053143978119
72,0,45.227929408458955,7192.485932350159
73,0,45.227921826976065,7296.7309947013855
74,0,45.2279147969822,7395.58531665802
75,0,45.22790792264247,7494.507191419601
76,0,45.22790085077198,7597.483474493027
77,0,45.22789394552223,7695.360700845718
78,0,45.22788739074013,7792.239050626755
79,0,45.22788092179483,7891.3934552669525
80,0,45.22787522949172,7992.83486533165
81,0,45.22787039812536,8092.050438642502
82,0,45.22786623533641,8189.83335852623
83,0,45.22786238896585,8288.71919465065
84,0,45.22785870439471,8388.024595499039
85,0,45.22785525995665,8484.999171495438
86,0,45.22785204945731,8584.061122655869
87,0,45.22784913386454,8686.140862226486
88,0,45.22784663766398,8785.16679430008
89,0,45.2278446423508,8882.418540477753
90,0,45.227842926168535,8979.523566007614
91,0,45.227841360919726,9077.112562417984
92,0,45.22783990695879,9177.560000419617
93,0,45.227838517959206,9278.472243070602
94,0,45.227837133264316,9378.1227145195
95,0,45.22783576032622,9472.797365665436
96,0,45.22783440950289,9572.557542562485
97,0,45.227833122492186,9667.734934329987
98,0,45.22783198219115,9764.247843027115
99,0,45.227831009162166,9858.924738168716
100,0,45.227830172371014,9956.855927467346
101,0,45.22782944293829,10055.753012418747
102,0,45.22782881923412,10153.98177933693
103,0,45.22782826955688,10252.572264909744
104,0,45.22782776844919,10353.534507274628
105,0,45.22782729927967,10459.863663196564
106,0,45.227826865481006,10556.286012172699
107,0,45.2278264682378,10655.664869308472
108,0,45.227826107477185,10755.343106031418
109,0,45.2278257785676,10854.889245271683
110,0,45.22782548087883,10950.136981487274
111,0,45.22782521025735,11050.309422492981
112,0,45.22782496541336,11147.371170520782
113,0,45.227824756530666,11245.331573963165
114,0,45.227824585711865,11345.868016719818
115,0,45.22782444004015,11443.808050394058
116,0,45.2278243121529,11541.09102320671
117,0,45.22782419425058,11640.212750673294
118,0,45.22782408810975,11740.74379992485
119,0,45.22782400280799,11840.049758195877
120,0,45.22782392944014,11936.54108595848
121,0,45.22782386833792,12033.501451015472
122,0,45.22782381511953,12137.037947654724
123,0,45.22782376687699,12239.343481302261
124,0,45.22782372278418,12338.995899438858
125,0,45.22782368444162,12435.763155221939
126,0,45.227823654718904,12533.476835250854
127,0,45.22782363081392,12630.212892532349
128,0,45.22782360972989,12726.99749660492
129,0,45.22782359167798,12824.383199214935
130,0,45.227823577463006,12922.011332988739
131,0,45.227823566580305,13021.828878641129
132,0,45.22782355546322,13124.458121299744
133,0,45.2278235447448,13223.077284097672
134,0,45.2278235364726,13314.866694927216
135,0,45.227823531100164,13416.396481275558
136,0,45.22782352766573,13513.823453426361
137,0,45.22782352339496,13611.640027046204
138,0,45.22782351807148,13707.662701845169
139,0,45.227823512230536,13808.512415409088
140,0,45.227823507052655,13906.439841032028
141,0,45.22782350245263,14000.176269054413
142,0,45.227823498406856,14097.335995197296
143,0,45.2278234948746,14196.407977104187
144,0,45.22782349202653,14293.959565401077
145,0,45.2278234898342,14392.67963552475
146,0,45.22782348790234,14490.365258455276
147,0,45.22782348601874,14593.06123495102
148,0,45.22782348369555,14691.860019207
149,0,45.227823480864835,14792.621056556702
150,0,45.22782347775809,14891.178081989288
151,0,45.22782347476014,14990.447174310684
152,0,45.22782347263933,15089.970181941986
153,0,45.227823471938386,15189.605677843094
154,0,45.2278234724882,15293.453860998154
155,0,45.227823472508916,15390.3951690197
156,0,45.22782347102433,15489.734607219696
157,0,45.22782346746865,15585.77688908577
158,0,45.227823463159545,15678.191037654877
159,0,45.227823460435104,15770.91026353836
160,0,45.22782345956612,15864.953503608704
161,0,45.22782346010453,15957.916377305984
162,0,45.22782346019542,16052.59256696701
163,0,45.22782346047311,16145.670225858688
164,0,45.22782346261621,16244.073564529419
165,0,45.227823465490424,16341.888195514679
166,0,45.22782346927735,16444.374659776688
167,0,45.22782347415103,16542.98842740059
168,0,45.22782347550957,16640.42638349533
169,0,45.227823475974326,16736.356570243835
170,0,45.227823474816866,16835.93638253212
171,0,45.22782347186019,16936.291486740112
172,0,45.22782346835333,17039.084752082825
173,0,45.22782346515288,17137.355694770813
174,0,45.22782346194242,17236.66759300232
175,0,45.22782345880674,17332.442992687225
176,0,45.22782345620187,17431.37782216072
177,0,45.22782345480598,17530.230031251907
178,0,45.227823454767005,17624.399039030075
179,0,45.2278234550648,17723.379489183426
180,0,45.22782345519793,17818.04747891426
181,0,45.227823455078145,17915.637073516846
182,0,45.22782345488273,18017.524170398712
183,0,45.22782345489411,18113.265008687973
184,0,45.2278234546859,18212.466032266617
185,0,45.22782345427765,18314.030163288116
186,0,45.22782345399802,18413.66948056221
187,0,45.22782345343606,18512.837641477585
188,0,45.227823451470805,18614.401662826538
189,0,45.22782344941248,18706.849433660507
190,0,45.227823449550776,18797.595883607864
191,0,45.227823451059116,18896.167221307755
192,0,45.22782345210924,18993.445202350616
193,0,45.22782345244902,19087.94509792328
194,0,45.22782345208875,19181.96971464157
195,0,45.227823451477576,19274.653879404068
196,0,45.2278234516459,19375.817692041397
197,0,45.22782345158171,19468.987414360046
198,0,45.22782345201096,19559.30437517166
199,0,45.22782345238863,19653.324409484863
