i_epoch,i_batch,loss,time
0,0,107.05878706706646,115.24278903007507
1,0,107.0527534711575,225.057208776474
2,0,107.04779461109476,332.69842433929443
3,0,107.04375130281034,443.24469542503357
4,0,107.0421847329458,553.6147260665894
5,0,107.04177178916493,665.2413527965546
6,0,107.04114895279237,774.0064814090729
7,0,107.04074720750694,882.7796318531036
8,0,107.04022906635399,990.4562032222748
9,0,107.03949792237003,1101.9363377094269
10,0,107.03872785289393,1215.1918263435364
11,0,107.03800625610107,1323.1635012626648
12,0,107.03743099080823,1432.3170347213745
13,0,107.03705816497373,1543.8918108940125
14,0,107.03685329181286,1657.1654279232025
15,0,107.03674363132674,1767.157960176468
16,0,107.0366761224488,1875.224051952362
17,0,107.03659900282835,1986.1949014663696
18,0,107.03648929378588,2098.4003825187683
19,0,107.03635991414814,2211.2148678302765
20,0,107.0362306908188,2329.5124344825745
21,0,107.03612142160384,2435.461986064911
22,0,107.03603506543992,2544.9200797080994
23,0,107.0359615540231,2654.5640094280243
24,0,107.03589172180742,2761.068523645401
25,0,107.03582900373836,2869.911417722702
26,0,107.03578055579088,2980.1802756786346
27,0,107.03574516025822,3089.148031949997
28,0,107.0357129021492,3217.866678953171
29,0,107.03567435156766,3281.1215512752533
30,0,107.03562972676258,3354.157640695572
31,0,107.0355851910652,3425.8585879802704
32,0,107.03554491211048,3487.26114320755
33,0,107.03551020747531,3548.4362938404083
34,0,107.03548324107835,3610.012604236603
35,0,107.03546178876732,3678.393981218338
36,0,107.03544287155242,3782.81952047348
37,0,107.03542384710565,3844.6353237628937
38,0,107.03540599472751,3906.484001636505
39,0,107.0353870333194,3979.6348299980164
40,0,107.03536825487896,4117.584015369415
41,0,107.03535184645804,4246.772216081619
42,0,107.03533907906721,4391.344807386398
43,0,107.03532897785755,4500.975088596344
44,0,107.03532066428662,4629.533383846283
45,0,107.03531245350145,4743.252086639404
46,0,107.03530388361972,4862.36962223053
47,0,107.03529597440043,4989.197244167328
48,0,107.03528901373467,5100.158954620361
49,0,107.03528333252743,5216.821688890457
50,0,107.03527908710065,5340.790036439896
51,0,107.03527593675418,5456.950878858566
52,0,107.03527327976965,5579.5939910411835
53,0,107.03527037305383,5699.926075458527
54,0,107.03526695830858,5813.287410974503
55,0,107.03526307729598,5928.396043300629
56,0,107.03525922822642,6050.361668109894
57,0,107.03525583737444,6169.355263233185
58,0,107.03525286973034,6283.32479929924
59,0,107.03525030552683,6397.461295604706
60,0,107.0352481763017,6511.996742248535
61,0,107.03524656007481,6624.300657510757
62,0,107.03524522822593,6736.770564556122
63,0,107.03524389918118,6848.37175321579
64,0,107.03524242518101,6963.642748594284
65,0,107.03524096770182,7078.3971626758575
66,0,107.03523966157269,7191.573509693146
67,0,107.03523865345255,7309.069742202759
68,0,107.03523791308679,7426.172494649887
69,0,107.03523733533457,7542.148723602295
70,0,107.03523683038894,7659.381023406982
71,0,107.03523632311818,7773.521499156952
72,0,107.03523577180276,7891.269711971283
73,0,107.03523517764205,8004.212552309036
74,0,107.03523451612072,8118.905818462372
75,0,107.03523389758944,8262.301134586334
76,0,107.03523345127466,8375.909152507782
77,0,107.03523315695308,8484.994716644287
78,0,107.03523294329143,8606.986998081207
79,0,107.03523274562232,8724.70550274849
80,0,107.03523252985687,8833.926496982574
81,0,107.03523228406311,8942.760160207748
82,0,107.03523203795001,9177.15309214592
83,0,107.03523182330463,9363.709710359573
84,0,107.03523164385179,9553.410858869553
85,0,107.03523150027098,9727.651556968689
86,0,107.0352313917685,9839.081889152527
87,0,107.03523129987563,9954.76709985733
88,0,107.03523120409669,10070.880284309387
89,0,107.03523110754628,10191.69547200203
90,0,107.03523101609194,10305.55196762085
91,0,107.03523093420247,10420.163072824478
92,0,107.03523086963638,10532.214341163635
93,0,107.03523081910586,10644.635664463043
94,0,107.03523078088854,10759.968606948853
95,0,107.03523075139127,10870.934956789017
96,0,107.03523072569915,10985.941823482513
97,0,107.03523069937216,11095.919775724411
98,0,107.03523066677876,11214.896761655807
99,0,107.03523062656528,11329.339472293854
100,0,107.03523058910446,11447.414613723755
101,0,107.03523056578794,11563.448614358902
102,0,107.03523055276709,11675.189198255539
103,0,107.03523054404148,11792.688338518143
104,0,107.03523053703489,11904.372832536697
105,0,107.03523052873011,12017.412758111954
106,0,107.03523051731445,12129.930955171585
107,0,107.03523050494557,12240.686114311218
108,0,107.03523049269634,12360.406561613083
109,0,107.03523048310916,12475.668066263199
110,0,107.0352304762618,12590.130172729492
111,0,107.03523047063344,12702.009994506836
112,0,107.03523046457191,12811.613196134567
113,0,107.03523045793675,12923.69635272026
114,0,107.03523045131071,13040.988739728928
115,0,107.0352304446044,13152.312572479248
116,0,107.03523043906551,13266.842813253403
117,0,107.03523043492356,13381.112895488739
118,0,107.03523043162026,13494.047338485718
119,0,107.03523042860847,13604.329961776733
120,0,107.03523042581033,13715.252913951874
121,0,107.03523042312892,13825.556445360184
122,0,107.03523042048676,13937.673468112946
123,0,107.0352304178833,14056.6368765831
124,0,107.03523041524848,14177.12722659111
125,0,107.03523041282125,14295.517573833466
126,0,107.03523041079724,14408.863099098206
127,0,107.03523040915417,14527.198214530945
128,0,107.03523040765303,14647.60402059555
129,0,107.03523040629763,14769.561614990234
130,0,107.03523040493924,14887.480548381805
131,0,107.0352304035604,15007.706093788147
132,0,107.03523040221738,15119.104163646698
133,0,107.03523040104054,15230.991352796555
134,0,107.03523040007856,15339.19726228714
135,0,107.03523039933123,15449.707629919052
136,0,107.03523039874914,15560.831152915955
137,0,107.03523039823983,15667.804137468338
138,0,107.03523039771038,15773.51265335083
139,0,107.0352303971672,15883.756741523743
140,0,107.0352303966554,15992.383509874344
141,0,107.03523039618301,16099.59507727623
142,0,107.03523039576143,16210.253555774689
143,0,107.03523039541157,16281.589260578156
144,0,107.03523039513921,16347.761251688004
145,0,107.03523039490639,16427.324409723282
146,0,107.03523039468443,16488.96995162964
147,0,107.03523039447245,16550.373235225677
148,0,107.03523039429096,16611.721783161163
149,0,107.03523039410555,16674.05172109604
150,0,107.03523039395621,16758.995933294296
151,0,107.03523039389391,16846.304874181747
152,0,107.0352303938532,16907.32400083542
153,0,107.03523039382686,16968.857805728912
154,0,107.03523039385148,17058.367320537567
155,0,107.03523039387566,17178.879325151443
156,0,107.03523039386212,17303.794565200806
157,0,107.03523039381123,17438.24577689171
158,0,107.03523039371242,17571.878833770752
159,0,107.03523039358053,17691.70005106926
160,0,107.03523039343482,17808.824634313583
161,0,107.03523039327506,17926.461237192154
162,0,107.0352303931483,18045.458263635635
163,0,107.03523039311865,18165.13448190689
164,0,107.03523039319786,18283.66046643257
165,0,107.03523039335373,18404.75019812584
166,0,107.03523039352646,18515.850692987442
167,0,107.03523039365801,18633.68326473236
168,0,107.03523039371656,18750.869465351105
169,0,107.03523039365956,18863.561671972275
170,0,107.03523039357108,18978.928424835205
171,0,107.03523039353043,19095.439648866653
172,0,107.03523039344728,19209.854592323303
173,0,107.0352303932884,19322.585967302322
174,0,107.03523039306555,19440.748070001602
175,0,107.03523039271445,19561.024677991867
176,0,107.03523039240825,19680.841490507126
177,0,107.03523039232839,19794.409715414047
178,0,107.03523039221899,19909.03694820404
179,0,107.03523039222289,20024.488949537277
180,0,107.03523039220401,20181.13281106949
181,0,107.03523039206262,20291.53062391281
182,0,107.03523039186976,20410.946942329407
183,0,107.03523039174186,20531.441648721695
184,0,107.03523039162994,20646.295435905457
185,0,107.03523039156725,20766.517025709152
186,0,107.03523039160073,20876.133927822113
187,0,107.03523039152515,20991.850473880768
188,0,107.03523039150508,21111.07546401024
189,0,107.03523039156097,21223.330249786377
190,0,107.03523039152361,21330.590714216232
191,0,107.0352303915103,21438.346326351166
192,0,107.03523039151995,21563.57487678528
193,0,107.03523039139986,21683.636103391647
194,0,107.03523039139085,21802.215576171875
195,0,107.0352303915213,21914.835379838943
196,0,107.03523039156764,22042.37213587761
197,0,107.0352303915993,22150.419087171555
198,0,107.03523039165584,22275.087304115295
199,0,107.0352303915469,22385.79277062416
