i_epoch,i_batch,loss,time
0,0,105.19464736863739,96.96526956558228
1,0,105.18672640535245,192.4998345375061
2,0,105.17983077820004,292.22968578338623
3,0,105.17423581708239,390.2204689979553
4,0,105.17197543301074,487.5711476802826
5,0,105.17157214608578,582.3291726112366
6,0,105.17067132788925,677.8763422966003
7,0,105.1700755154753,770.0896644592285
8,0,105.16940408269271,858.5519118309021
9,0,105.16850788618555,954.6922709941864
10,0,105.16758643704276,1049.0291180610657
11,0,105.1666670396507,1143.4329209327698
12,0,105.16586222123475,1240.7345914840698
13,0,105.16528783210349,1331.712753534317
14,0,105.1649474682602,1427.4309527873993
15,0,105.16475780133707,1523.9586653709412
16,0,105.16463706323422,1619.9745457172394
17,0,105.16452850854665,1716.613252401352
18,0,105.16440978224377,1813.2924921512604
19,0,105.16428262861253,1905.9822628498077
20,0,105.16414043867586,2002.5879728794098
21,0,105.16399261354714,2098.948796272278
22,0,105.1638659214352,2191.507324695587
23,0,105.16376294801755,2291.2033429145813
24,0,105.16367070188348,2389.42986869812
25,0,105.16358874559617,2486.052750110626
26,0,105.16352058121645,2581.0924859046936
27,0,105.16346229201564,2681.7230277061462
28,0,105.16341028325293,2776.0334050655365
29,0,105.16335939644812,2872.615987062454
30,0,105.1633081519066,2967.355678319931
31,0,105.16325492438237,3059.346823453903
32,0,105.16320083151668,3153.75701379776
33,0,105.16315109859069,3250.380535364151
34,0,105.16310964023089,3345.2045619487762
35,0,105.1630777138141,3443.218864440918
36,0,105.16305104174924,3539.6151974201202
37,0,105.16302820096261,3636.5600538253784
38,0,105.16300616898769,3737.4367773532867
39,0,105.1629833545977,3830.9430997371674
40,0,105.16295934752793,3926.1486937999725
41,0,105.16293523832131,4022.0651054382324
42,0,105.16291460076286,4119.056675195694
43,0,105.16289947225626,4219.404860258102
44,0,105.16288876862615,4314.905770778656
45,0,105.16287953540359,4414.104808330536
46,0,105.16286971565688,4508.950654506683
47,0,105.16285899721747,4606.959504365921
48,0,105.16284886677126,4703.534726381302
49,0,105.16283953577494,4793.930763959885
50,0,105.16283098796559,4887.618215084076
51,0,105.16282383529631,4983.030045747757
52,0,105.16281869681859,5076.304234027863
53,0,105.1628149979836,5171.416413784027
54,0,105.16281189792271,5267.345505952835
55,0,105.16280856683728,5362.004360437393
56,0,105.16280465757906,5457.896438121796
57,0,105.16280016606096,5553.334116220474
58,0,105.16279562648089,5647.538408041
59,0,105.16279154095838,5744.518160581589
60,0,105.16278837870686,5841.944966077805
61,0,105.1627858755503,5937.381831169128
62,0,105.16278377134851,6033.871417045593
63,0,105.1627819866387,6132.091832637787
64,0,105.16278033218333,6226.7884657382965
65,0,105.16277878045906,6320.353346824646
66,0,105.16277729971526,6413.672189950943
67,0,105.1627759128569,6507.378452777863
68,0,105.16277461705481,6603.31601524353
69,0,105.16277341357173,6695.069773435593
70,0,105.16277241436386,6790.183357715607
71,0,105.16277171949498,6885.922683238983
72,0,105.16277115555226,6985.220862865448
73,0,105.16277066853627,7082.282632350922
74,0,105.16277016242675,7177.979350805283
75,0,105.16276960742222,7267.5434765815735
76,0,105.16276903343369,7364.414334535599
77,0,105.16276845825634,7461.934533119202
78,0,105.16276796749813,7557.2288699150085
79,0,105.16276755789087,7652.88635134697
80,0,105.16276721183954,7745.397389888763
81,0,105.16276692236293,7844.414610385895
82,0,105.16276666130733,7939.567943572998
83,0,105.16276641779713,8033.509968757629
84,0,105.16276620410666,8129.714742898941
85,0,105.1627660258202,8230.703473567963
