i_epoch,i_batch,loss,time
0,0,111.98436606735724,93.24924230575562
1,0,111.98292299333053,187.10796928405762
2,0,111.98218850841054,283.4502663612366
3,0,111.98154649891337,382.8715879917145
4,0,111.98118469703739,480.6896770000458
5,0,111.98100115737695,575.5628621578217
6,0,111.98082019814683,669.7052595615387
7,0,111.98069305240841,763.0001089572906
8,0,111.98056336247885,856.6831231117249
9,0,111.98041400191826,948.2898905277252
10,0,111.98026025618353,1040.6655688285828
11,0,111.98012017412337,1134.1547446250916
12,0,111.98002195974368,1227.7904748916626
13,0,111.9799691260601,1320.4870660305023
14,0,111.97993997453611,1413.1987960338593
15,0,111.97991699904424,1507.4571843147278
16,0,111.97989162247337,1601.4266006946564
17,0,111.97986475597394,1694.2338728904724
18,0,111.97984150291991,1789.3193907737732
19,0,111.9798210915795,1889.0117592811584
20,0,111.97980132724634,1987.5475342273712
21,0,111.97978187235081,2084.8263127803802
22,0,111.97976343874217,2181.4078686237335
23,0,111.97974681941741,2277.348963499069
24,0,111.97973289094688,2374.3751442432404
25,0,111.97972188324013,2467.7965083122253
26,0,111.97971206791004,2561.31817650795
27,0,111.97970239386082,2656.3878853321075
28,0,111.97969237806285,2749.419375181198
29,0,111.97968207601622,2844.864590883255
30,0,111.97967296770186,2939.5604882240295
31,0,111.97966634427866,3040.853868484497
32,0,111.97966162875132,3135.197515964508
33,0,111.97965711097484,3230.186141014099
34,0,111.97965180636793,3324.8773765563965
35,0,111.97964578750349,3421.065666913986
36,0,111.97963949413841,3518.627811908722
37,0,111.97963331490293,3617.0500440597534
38,0,111.97962786461994,3711.477160692215
39,0,111.979623687165,3807.4542667865753
40,0,111.97962080904271,3901.100009202957
41,0,111.97961869453799,3995.2004997730255
42,0,111.97961666865714,4098.763257741928
43,0,111.97961455721249,4194.274005174637
44,0,111.97961228293525,4286.913862705231
45,0,111.97960994568568,4383.430262088776
46,0,111.97960775174482,4479.695820093155
47,0,111.9796058840341,4579.398122310638
48,0,111.97960445102485,4684.764530658722
49,0,111.97960337431869,4783.2206428050995
50,0,111.9796023490491,4880.497376918793
51,0,111.97960125200862,4971.872266292572
52,0,111.97960009950484,5063.82247543335
53,0,111.97959894555123,5158.025795459747
54,0,111.97959792825269,5253.536484956741
55,0,111.97959713771468,5355.293858528137
56,0,111.9795965523646,5450.032809972763
57,0,111.9795960738687,5549.94678902626
58,0,111.97959561229041,5642.807589292526
59,0,111.97959515382209,5737.3486523628235
60,0,111.97959471746472,5830.383498668671
61,0,111.97959434301913,5927.454572439194
62,0,111.97959404789698,6022.874785661697
63,0,111.9795938235111,6118.836049318314
64,0,111.97959366247628,6216.634847402573
65,0,111.97959354016558,6311.860191583633
66,0,111.9795934265067,6410.407966136932
67,0,111.9795933106327,6510.160999298096
68,0,111.97959319224915,6613.747173070908
69,0,111.97959307662455,6707.268699645996
70,0,111.97959296938588,6802.708014011383
71,0,111.97959286941263,6898.96187877655
72,0,111.97959277961466,6992.991874694824
73,0,111.97959269948213,7083.50071978569
74,0,111.97959262702256,7180.22126698494
75,0,111.97959256298626,7272.49282169342
76,0,111.97959250283806,7362.310562133789
77,0,111.97959244529734,7453.09827041626
78,0,111.97959239878597,7548.570647716522
79,0,111.9795923626136,7644.235708475113
80,0,111.97959233123228,7738.2481236457825
81,0,111.97959230363453,7830.4652400016785
82,0,111.97959227788364,7924.475350141525
83,0,111.97959225114045,8019.643737792969
84,0,111.97959222223189,8111.969662904739
85,0,111.97959219253076,8208.284316539764
86,0,111.97959216577951,8302.384839296341
87,0,111.97959214324136,8397.082952737808
88,0,111.97959212405846,8489.59333229065
89,0,111.97959210839745,8589.918860435486
90,0,111.9795920950536,8685.315256357193
91,0,111.97959208208137,8776.947198867798
92,0,111.97959206904105,8872.804740905762
93,0,111.97959205644558,8966.099197149277
94,0,111.97959204472423,9060.942699193954
95,0,111.97959203376075,9157.643032550812
96,0,111.97959202314937,9253.646477460861
97,0,111.97959201293045,9346.035200595856
98,0,111.97959200386835,9440.172358036041
99,0,111.9795919965174,9537.120110750198
100,0,111.97959199060263,9632.260684013367
101,0,111.97959198554123,9728.996971130371
102,0,111.97959198127342,9822.057755708694
103,0,111.97959197780884,9915.392265558243
104,0,111.97959197476416,10011.740534305573
105,0,111.97959197182723,10103.841459989548
106,0,111.97959196913247,10194.851009845734
107,0,111.97959196689364,10284.24137210846
108,0,111.97959196508417,10375.165980815887
109,0,111.97959196346355,10464.63816857338
110,0,111.97959196202481,10558.001703500748
111,0,111.979591960849,10651.108536720276
112,0,111.9795919598441,10746.136487007141
113,0,111.97959195884057,10840.934707403183
114,0,111.97959195784556,10931.550781488419
115,0,111.97959195697987,11024.14209318161
116,0,111.97959195623075,11117.8397564888
117,0,111.97959195550895,11222.661761045456
118,0,111.97959195479798,11324.069795370102
119,0,111.9795919541125,11421.284610033035
120,0,111.97959195343714,11514.641663312912
121,0,111.97959195280404,11612.947959184647
122,0,111.97959195223478,11709.028957128525
123,0,111.97959195178179,11803.036068677902
124,0,111.97959195145266,11900.170205116272
125,0,111.97959195120691,11994.644005298615
126,0,111.97959195103245,12083.693637609482
127,0,111.97959195086563,12176.270293474197
128,0,111.97959195064116,12272.15525484085
129,0,111.97959195040573,12373.634752750397
130,0,111.97959195016635,12471.806225299835
131,0,111.9795919499218,12571.726091861725
132,0,111.97959194966481,12668.391268253326
133,0,111.97959194946988,12765.529808044434
134,0,111.97959194928092,12861.400798082352
135,0,111.97959194913489,12954.10874080658
136,0,111.97959194900841,13049.254149913788
137,0,111.97959194889658,13144.764789581299
138,0,111.97959194878153,13243.444325685501
139,0,111.97959194867497,13335.93019604683
140,0,111.97959194858274,13423.93567276001
141,0,111.97959194849535,13522.465982437134
142,0,111.97959194842909,13622.347896814346
143,0,111.9795919483644,13717.655353784561
144,0,111.97959194829856,13813.88063287735
145,0,111.97959194824925,13910.779074907303
146,0,111.97959194821965,14005.615564107895
147,0,111.97959194818038,14101.542176008224
148,0,111.97959194813909,14200.61317396164
149,0,111.97959194811693,14300.596357107162
150,0,111.97959194811042,14397.197955608368
151,0,111.97959194811524,14491.636103391647
152,0,111.97959194809715,14588.73603272438
153,0,111.97959194808357,14683.231667757034
154,0,111.9795919481023,14781.230365991592
155,0,111.97959194811388,14874.693448781967
156,0,111.97959194808897,14967.576323986053
157,0,111.97959194809889,15060.120994329453
158,0,111.979591948076,15154.17431139946
159,0,111.97959194806118,15251.510438919067
160,0,111.97959194808452,15345.522232532501
161,0,111.97959194811672,15443.855493545532
162,0,111.97959194810373,15540.562953948975
163,0,111.97959194814628,15633.824934720993
164,0,111.97959194806727,15725.655228614807
165,0,111.9795919480172,15827.631213665009
166,0,111.97959194796073,15920.99198436737
167,0,111.97959194792573,16025.309606552124
168,0,111.97959194792887,16128.026718616486
169,0,111.97959194795052,16223.606819152832
170,0,111.97959194796132,16314.990000963211
171,0,111.97959194795625,16411.77954030037
172,0,111.97959194794022,16505.588067293167
173,0,111.97959194791015,16599.02566432953
174,0,111.97959194789584,16693.387523412704
175,0,111.97959194789276,16783.393079280853
176,0,111.97959194790431,16878.633149385452
177,0,111.9795919479271,16974.39680480957
178,0,111.97959194790866,17068.328916549683
179,0,111.97959194790344,17160.503266572952
180,0,111.9795919478944,17254.15508556366
181,0,111.97959194790165,17352.202251434326
182,0,111.97959194791308,17447.81340622902
183,0,111.97959194792541,17539.801446437836
184,0,111.97959194793545,17632.482978105545
185,0,111.97959194794676,17727.68618798256
186,0,111.97959194794777,17822.154669761658
187,0,111.9795919479611,17916.75842308998
188,0,111.97959194796604,18014.07529091835
189,0,111.97959194798084,18108.250495672226
190,0,111.97959194799016,18202.044591665268
191,0,111.97959194802772,18293.320774316788
192,0,111.97959194806579,18388.33509325981
193,0,111.97959194813318,18484.814653396606
194,0,111.97959194814754,18577.84849524498
195,0,111.97959194812123,18674.28473687172
196,0,111.97959194804932,18766.37832212448
197,0,111.97959194798045,18860.851784706116
198,0,111.97959194795361,18956.7831594944
199,0,111.97959194797639,19050.2962744236
